Department,Salary,ActiveProjects,AvgMonthlyHours,YearsAtCompany,WorkAccidents,ReceivedPromotion,LastEvaluation,SatisfactionScore,Attrition
support,low,6,164,5,False,False,0.66,0.97,False
support,low,6,248,5,False,False,0.51,0.15,False
engineering,low,5,255,6,False,False,0.76,0.69,False
engineering,low,5,225,4,False,False,0.68,0.61,False
engineering,low,3,151,2,False,False,0.58,0.86,False
management,low,4,252,3,False,False,0.88,0.55,False
IT,low,4,206,4,True,False,0.74,0.9,False
IT,low,2,141,2,False,False,0.4,0.65,False
IT,low,5,259,3,False,False,0.92,0.81,False
IT,low,5,250,3,False,False,0.86,0.65,False
IT,low,4,169,6,False,False,0.86,0.47,False
product_management,low,3,200,3,True,False,0.53,0.93,False
product_management,low,4,104,5,False,False,0.9,0.77,False
product_management,low,6,176,3,False,False,0.82,0.87,False
product_management,low,5,137,2,False,False,0.84,0.87,False
IT,low,2,151,3,False,False,0.75,0.65,False
r&d,low,6,130,6,True,False,0.7,0.21,False
r&d,low,4,199,2,False,False,0.59,0.75,False
r&d,low,4,191,2,False,False,0.86,0.72,False
r&d,low,3,273,3,True,False,0.63,0.88,False
r&d,medium,3,205,3,False,False,0.58,0.66,False
marketing,medium,3,181,3,False,False,0.75,0.8,False
sales,medium,4,261,3,True,False,0.55,0.22,False
accounting,medium,3,192,3,False,False,0.69,0.92,False
support,medium,4,271,3,False,False,0.77,0.54,False
engineering,medium,4,158,3,False,False,0.56,0.91,False
management,medium,4,231,2,False,False,0.83,0.77,False
marketing,medium,3,156,3,True,False,0.51,0.61,False
marketing,medium,4,201,4,False,False,0.9,0.48,False
marketing,medium,3,187,4,False,False,0.69,0.25,False
sales,medium,3,132,4,False,False,0.7,0.91,False
sales,medium,5,147,3,True,False,0.58,0.72,False
sales,high,4,223,3,False,False,0.71,0.77,False
sales,low,2,194,2,False,False,0.4,0.41,False
sales,medium,4,234,2,False,False,0.49,0.51,False
sales,medium,3,149,3,False,False,0.79,0.72,False
sales,medium,3,162,3,True,False,0.57,0.47,False
sales,medium,4,238,2,False,False,0.67,0.53,False
sales,low,5,149,3,False,False,0.52,0.65,False
sales,low,4,170,5,False,False,0.75,0.18,False
sales,low,3,250,2,False,False,0.48,0.61,False
sales,low,4,167,2,False,False,0.72,0.86,False
sales,low,4,166,5,False,False,0.77,0.14,False
sales,low,3,205,2,False,False,0.8,0.63,False
sales,low,3,250,3,False,False,0.57,0.79,False
sales,low,4,142,3,False,False,0.97,0.78,False
sales,low,4,217,6,False,False,0.52,0.14,False
sales,low,3,139,3,False,False,0.54,0.85,False
sales,low,4,139,3,False,False,0.75,0.85,False
accounting,low,5,152,3,False,False,0.76,0.91,False
accounting,low,3,224,2,False,False,0.74,0.76,False
accounting,low,5,180,3,False,False,0.72,0.62,False
hr,low,4,216,2,False,False,0.69,0.53,False
hr,low,3,133,3,False,False,0.63,0.97,False
hr,low,4,271,3,False,False,0.53,0.48,False
hr,low,4,148,3,True,False,0.55,0.5,False
engineering,low,2,99,4,False,False,0.42,0.32,False
engineering,low,4,196,2,True,False,0.77,0.58,False
engineering,low,3,196,2,False,False,0.83,0.81,False
engineering,medium,4,228,3,False,False,0.84,0.48,False
engineering,medium,4,165,2,False,False,0.88,0.96,False
engineering,medium,3,235,2,False,False,0.9,0.56,False
engineering,medium,4,167,2,False,False,0.96,0.63,False
engineering,medium,5,255,5,False,False,0.5,0.21,False
engineering,medium,3,184,3,True,False,0.78,0.94,False
engineering,medium,4,239,3,False,False,0.89,0.94,False
engineering,medium,3,153,2,False,False,0.54,0.96,False
support,medium,4,187,5,True,False,0.5,0.49,False
support,medium,2,285,2,False,False,0.68,0.82,False
support,medium,3,274,3,False,False,0.5,0.6,False
support,medium,3,156,3,True,False,0.5,0.76,False
support,high,5,265,2,True,False,0.64,0.69,False
support,low,4,144,3,False,False,0.94,1.0,False
support,medium,4,143,3,False,False,0.66,0.62,False
support,medium,4,214,6,True,False,0.99,0.4,False
support,medium,3,163,3,False,False,0.91,0.94,False
support,medium,4,236,4,False,False,0.84,0.76,False
support,low,3,146,4,False,False,0.69,0.58,False
engineering,low,4,106,2,False,False,0.78,0.85,False
engineering,low,2,105,3,False,False,0.52,0.45,False
engineering,low,3,181,4,False,False,0.67,0.13,False
management,low,5,174,4,False,False,0.5,0.24,False
IT,low,3,207,2,True,False,0.69,0.64,False
IT,low,6,118,2,False,False,0.61,0.63,False
IT,low,4,251,2,False,False,0.99,0.61,False
IT,low,2,136,3,False,False,0.99,0.71,False
IT,low,5,249,3,True,False,0.89,0.9,False
product_management,low,4,171,5,False,False,0.76,0.17,False
product_management,low,3,256,2,True,False,0.97,0.93,False
product_management,low,5,141,3,True,False,0.89,0.83,False
product_management,low,4,186,2,False,False,0.75,0.58,False
IT,low,3,258,3,False,False,0.5,0.76,False
r&d,low,3,228,2,False,False,0.78,0.5,False
r&d,low,5,205,4,False,False,0.81,0.22,False
r&d,low,4,174,3,False,False,0.88,0.9,False
r&d,low,3,155,4,True,False,0.63,0.7,False
r&d,low,5,245,3,False,False,0.85,0.73,False
marketing,low,3,271,3,False,False,0.87,0.84,False
marketing,medium,5,184,4,False,False,0.63,0.55,False
sales,medium,4,175,2,False,False,0.98,0.63,False
accounting,medium,3,224,3,False,False,0.92,0.51,False
support,medium,4,177,3,False,False,0.76,0.81,False
engineering,medium,4,268,3,False,False,0.96,0.8,False
management,medium,4,208,3,False,False,0.97,0.99,False
marketing,medium,5,219,2,False,False,0.87,0.9,False
marketing,medium,5,128,5,False,False,0.67,0.65,False
marketing,medium,3,273,3,False,False,0.75,0.75,False
sales,medium,4,218,4,False,False,0.49,0.62,False
sales,medium,5,230,3,False,False,0.63,0.61,False
sales,medium,4,195,5,False,False,0.6,0.24,False
sales,high,3,254,3,True,False,0.63,0.71,False
sales,low,2,275,2,False,False,0.8,0.49,False
sales,medium,3,162,2,False,False,0.66,0.44,False
sales,medium,4,193,3,False,False,0.87,0.75,False
sales,medium,3,239,4,False,False,0.84,0.74,False
sales,medium,5,149,3,False,False,0.87,0.62,False
sales,low,3,155,3,False,False,0.58,0.51,False
sales,low,5,271,2,False,False,0.59,0.61,False
sales,low,5,163,3,False,False,0.49,0.56,False
sales,low,3,160,3,False,False,0.76,0.79,False
sales,low,6,274,5,False,False,0.75,0.68,False
sales,low,2,199,3,False,False,0.84,0.9,False
sales,low,5,241,3,False,False,0.93,0.83,False
sales,low,3,187,3,False,False,0.82,0.94,False
sales,low,5,223,3,True,False,0.65,0.21,False
sales,low,3,268,2,False,False,0.87,0.58,False
accounting,low,6,169,3,False,False,0.38,0.52,False
accounting,low,5,285,5,False,False,0.67,0.18,False
accounting,low,5,254,3,False,False,0.91,0.94,False
hr,low,3,208,4,False,False,0.5,0.69,False
hr,low,4,218,3,False,False,0.83,0.65,False
hr,low,2,187,3,False,False,0.62,0.46,False
hr,low,4,256,3,False,False,0.62,0.72,False
engineering,low,6,278,3,False,False,0.37,0.3,False
engineering,low,4,204,2,False,False,0.51,0.51,False
engineering,low,3,108,2,False,False,0.75,0.43,False
engineering,low,3,226,2,False,False,0.94,0.56,False
engineering,medium,4,246,3,False,False,0.91,0.63,False
engineering,medium,5,260,3,False,False,0.55,0.61,False
engineering,medium,4,248,2,False,False,0.73,0.53,False
engineering,medium,3,132,3,False,False,0.75,0.87,False
engineering,medium,4,185,4,False,False,0.7,0.68,False
engineering,medium,3,269,2,False,False,0.84,0.78,False
engineering,medium,4,156,2,False,False,0.95,0.49,False
support,medium,3,212,3,False,False,0.81,0.96,False
support,medium,3,221,2,False,False,0.74,0.83,False
support,medium,5,273,3,False,False,0.67,0.48,False
support,medium,4,271,3,True,False,0.86,0.63,False
support,medium,4,183,5,False,False,0.38,0.87,False
support,high,4,271,6,False,False,0.9,0.21,False
support,low,5,165,3,False,False,0.58,0.79,False
support,medium,3,257,5,False,False,0.96,0.8,False
support,medium,4,143,3,False,False,0.82,0.78,False
support,medium,5,156,2,False,False,0.65,0.67,False
support,medium,3,190,3,True,False,0.71,0.67,False
engineering,low,2,242,6,False,False,0.67,0.26,False
engineering,low,5,267,4,False,False,0.83,0.89,False
engineering,low,4,152,3,False,False,0.53,0.7,False
management,low,5,136,4,False,False,0.48,0.51,False
IT,low,3,157,3,False,False,0.88,0.53,False
IT,low,4,281,3,False,False,0.51,0.76,False
IT,low,5,208,2,False,False,0.93,0.86,False
IT,low,5,152,3,False,False,0.96,0.63,False
IT,low,5,271,3,False,False,0.86,0.58,False
product_management,low,4,163,3,True,False,0.83,0.58,False
product_management,low,4,136,3,False,False,0.82,0.9,False
product_management,low,4,233,2,False,False,0.57,0.79,False
product_management,low,4,221,4,False,False,0.74,0.8,False
IT,low,2,189,2,True,False,0.65,0.53,False
r&d,low,2,226,3,False,False,0.84,0.52,False
r&d,low,5,201,3,False,False,0.59,0.82,False
r&d,low,2,133,4,False,False,0.9,0.68,False
r&d,low,3,173,2,False,False,0.61,0.21,False
r&d,low,4,152,3,True,False,0.5,0.81,False
r&d,low,3,256,4,False,False,0.9,0.57,False
marketing,low,3,119,2,True,False,0.72,0.99,False
sales,medium,4,207,3,False,False,1.0,0.9,False
accounting,medium,3,189,3,False,False,0.64,0.76,False
support,medium,4,172,2,False,False,0.92,0.56,False
engineering,medium,6,150,3,True,False,0.93,0.5,False
management,medium,5,179,3,False,False,0.89,0.48,False
marketing,medium,3,257,2,False,False,0.97,0.99,False
marketing,medium,5,229,2,False,False,0.8,0.76,False
marketing,medium,4,227,3,False,False,0.97,0.93,False
sales,medium,4,140,3,False,False,0.78,0.99,False
sales,medium,4,251,3,False,False,0.78,0.85,False
sales,medium,4,137,3,False,False,0.95,0.63,False
sales,medium,3,153,3,True,False,0.78,0.63,False
sales,high,5,242,3,False,False,0.65,0.5,False
sales,low,3,150,3,False,False,0.57,0.52,False
sales,medium,3,247,3,False,False,0.99,0.63,False
sales,medium,4,212,2,False,False,0.5,0.78,False
sales,medium,3,234,3,False,False,0.53,0.98,False
sales,medium,5,174,5,False,False,1.0,0.14,False
sales,low,3,225,2,False,False,0.9,0.7,False
sales,low,4,224,2,False,False,0.6,0.88,False
sales,low,3,270,4,False,False,0.62,0.72,False
sales,low,4,139,3,False,False,0.51,0.88,False
sales,low,3,248,4,False,False,0.51,0.71,False
sales,low,3,172,2,False,False,0.85,0.6,False
sales,low,4,224,3,True,False,0.86,0.88,False
sales,low,5,232,4,False,False,0.72,0.55,False
sales,low,4,260,2,True,False,0.55,0.85,False
accounting,low,2,117,4,False,False,0.51,0.84,False
accounting,low,4,243,2,True,False,0.61,0.91,False
accounting,low,4,202,2,False,False,0.62,0.82,False
hr,low,2,168,4,False,False,0.91,0.6,False
hr,low,5,194,3,False,False,0.71,0.89,False
hr,low,4,219,4,True,False,0.97,0.6,False
hr,low,4,207,3,False,False,0.52,0.64,False
engineering,low,4,177,3,False,False,0.88,0.93,False
engineering,low,3,239,2,True,False,0.99,0.81,False
engineering,low,4,165,3,True,False,0.49,0.31,False
engineering,low,4,225,2,False,False,0.69,0.68,False
engineering,low,3,212,2,False,False,0.59,0.78,False
engineering,medium,4,159,4,False,False,0.42,0.44,False
engineering,medium,4,233,2,True,False,0.93,0.64,False
engineering,medium,4,108,6,False,False,0.63,0.81,False
engineering,medium,3,214,3,False,False,0.49,0.5,False
engineering,medium,5,229,3,False,False,0.61,0.69,False
engineering,medium,4,223,3,False,False,0.75,0.77,False
support,medium,4,178,3,False,False,0.56,0.69,False
support,medium,4,246,2,False,False,0.68,0.87,False
support,medium,4,145,3,False,False,0.91,0.85,False
support,medium,4,224,4,False,False,0.83,0.83,False
support,medium,3,259,3,False,False,0.51,0.68,False
support,medium,4,207,2,False,False,0.65,0.78,False
support,high,3,253,3,False,False,0.89,0.78,False
support,low,4,196,2,True,False,0.68,0.93,False
support,medium,3,240,3,False,False,0.75,0.54,False
support,medium,3,255,3,False,False,0.56,0.76,False
support,medium,3,139,2,False,False,0.72,0.4,False
engineering,medium,3,168,2,False,False,0.81,0.73,False
engineering,low,5,233,3,False,False,0.98,0.86,False
engineering,low,5,211,6,False,False,0.68,0.38,False
management,low,5,114,3,False,False,0.48,0.71,False
IT,low,5,202,2,False,False,0.97,0.58,False
IT,low,3,177,3,True,False,0.59,0.67,False
IT,low,4,233,4,False,False,0.76,0.55,False
IT,low,2,111,2,False,False,0.98,0.76,False
IT,low,3,178,3,False,False,0.82,0.7,False
product_management,low,4,204,4,False,False,0.46,0.66,False
product_management,low,3,272,3,False,False,0.72,0.96,False
product_management,low,4,157,4,False,False,0.77,0.6,False
product_management,low,5,229,3,True,False,0.94,0.54,False
IT,low,5,202,3,False,False,0.9,0.85,False
r&d,low,3,264,3,False,False,0.84,0.96,False
r&d,low,3,256,3,True,False,0.62,0.86,False
r&d,low,3,151,2,False,False,0.87,0.53,False
r&d,low,3,251,3,False,False,0.95,0.91,False
r&d,low,5,271,4,False,False,0.7,0.33,False
r&d,low,4,274,2,False,False,0.73,0.75,False
marketing,low,3,169,3,False,False,0.8,0.97,False
sales,low,4,176,4,True,False,0.51,0.68,False
accounting,medium,5,168,2,False,False,0.7,0.68,False
support,medium,4,171,2,False,False,0.87,0.57,False
engineering,medium,4,214,3,False,False,0.9,0.87,False
management,medium,5,224,2,True,False,0.91,0.5,False
marketing,medium,3,191,4,False,False,0.59,0.76,False
marketing,medium,5,96,4,False,False,0.61,0.79,False
marketing,medium,6,217,6,True,False,0.9,0.17,False
sales,medium,4,135,2,True,False,0.62,0.6,False
sales,medium,3,226,3,False,False,0.67,0.89,False
sales,medium,3,202,2,False,False,0.87,0.69,False
sales,medium,2,180,6,False,False,0.85,0.68,False
sales,medium,5,174,4,False,False,0.87,0.61,False
sales,high,3,140,2,False,False,0.5,0.63,False
sales,low,4,147,3,False,False,0.96,0.5,False
sales,medium,2,263,3,True,False,0.74,0.49,False
sales,medium,5,261,5,False,False,0.55,0.83,False
sales,medium,2,176,2,True,False,0.71,0.59,False
sales,medium,2,98,5,False,False,0.93,0.75,False
sales,low,3,192,3,True,False,0.48,0.66,False
sales,low,4,157,3,False,False,0.51,0.68,False
sales,low,5,230,3,False,False,0.58,0.73,False
sales,low,4,192,2,True,False,0.53,0.98,False
sales,low,3,161,3,False,False,0.65,0.86,False
sales,low,3,176,3,False,False,0.55,0.5,False
sales,low,3,216,3,False,False,0.76,0.76,False
sales,low,4,176,2,False,False,0.47,0.3,False
accounting,low,3,276,5,True,False,0.86,0.3,False
accounting,low,3,174,3,True,False,0.59,0.64,False
accounting,low,3,106,2,False,False,0.75,0.59,False
hr,low,4,154,3,False,False,0.63,0.85,False
hr,low,3,271,5,False,False,0.93,0.76,False
hr,low,5,246,2,False,False,0.5,0.63,False
hr,low,4,264,2,True,False,0.86,0.65,False
engineering,low,3,197,2,False,False,0.68,0.43,False
engineering,low,4,165,2,False,False,0.56,0.83,False
engineering,low,4,218,2,False,False,0.77,0.49,False
engineering,low,3,203,2,False,False,0.73,0.67,False
engineering,low,2,107,6,True,False,0.47,0.9,False
engineering,low,3,179,2,False,False,0.96,0.83,False
engineering,medium,5,264,3,False,False,0.84,0.92,False
engineering,medium,5,154,3,False,False,0.7,0.83,False
engineering,medium,4,167,3,True,False,0.55,0.64,False
engineering,medium,4,158,3,True,False,0.97,0.93,False
engineering,medium,4,227,3,True,False,0.87,0.6,False
support,medium,3,230,2,False,False,0.69,0.74,False
support,medium,5,143,5,False,False,0.75,0.56,False
support,medium,4,142,3,False,False,0.77,0.61,False
support,medium,4,184,4,False,False,0.62,0.63,False
support,medium,5,169,4,False,False,0.62,0.24,False
support,medium,5,218,4,True,False,0.56,0.17,False
support,medium,2,121,3,False,False,0.64,0.46,False
support,high,4,251,4,False,False,0.48,0.68,False
support,low,2,192,6,False,False,0.6,0.68,False
support,medium,6,227,5,False,False,0.71,0.16,False
support,medium,6,140,5,False,False,0.56,0.15,False
engineering,medium,3,152,2,False,False,0.49,0.55,False
engineering,medium,4,202,4,False,False,0.66,0.72,False
engineering,low,2,219,4,False,False,0.89,0.91,False
management,low,4,248,4,False,False,0.91,0.3,False
IT,low,5,203,2,False,False,0.68,0.56,False
IT,low,3,255,3,False,False,0.94,0.94,False
IT,low,5,177,3,False,False,0.63,0.82,False
IT,low,5,185,3,False,False,0.86,0.66,False
IT,low,4,101,6,True,False,0.64,0.74,False
product_management,low,3,246,3,False,False,0.5,0.63,False
product_management,low,6,220,2,False,False,0.42,0.65,False
product_management,low,3,145,2,False,False,0.81,0.56,False
product_management,low,6,194,5,False,False,0.73,0.32,False
IT,low,4,241,2,False,False,0.9,0.8,False
r&d,low,6,175,4,False,False,0.87,0.34,False
r&d,low,5,149,2,False,False,0.71,0.62,False
r&d,low,3,253,2,False,False,0.86,0.5,False
r&d,low,5,218,3,False,False,0.98,0.58,False
r&d,low,2,263,3,False,False,0.9,0.94,False
r&d,low,4,247,3,True,False,0.99,0.67,False
marketing,low,6,148,4,False,False,0.74,0.2,False
sales,low,5,162,2,False,False,0.59,0.91,False
accounting,low,2,255,4,False,False,0.67,0.91,False
support,medium,3,191,3,True,False,0.87,0.78,False
engineering,medium,3,217,4,True,False,0.55,0.82,False
management,medium,3,201,3,False,False,0.96,0.54,False
marketing,medium,3,253,3,False,False,0.81,0.53,False
marketing,medium,4,122,5,True,False,0.55,0.47,False
marketing,medium,3,269,3,False,False,0.5,0.87,False
sales,medium,4,161,3,False,False,0.68,0.5,False
sales,medium,3,156,2,False,False,0.83,0.59,False
sales,medium,3,173,3,False,False,0.69,0.89,False
sales,medium,4,152,3,True,False,0.49,0.54,False
sales,medium,3,145,3,False,False,0.85,0.62,False
sales,medium,3,248,3,False,False,0.85,0.91,False
sales,high,2,184,2,False,False,0.99,0.84,False
sales,low,4,232,2,True,False,0.65,0.69,False
sales,medium,3,162,2,False,False,0.63,0.76,False
sales,medium,4,269,3,False,False,0.54,0.8,False
sales,medium,5,108,3,False,False,0.47,0.4,False
sales,medium,3,248,3,True,False,0.99,0.8,False
sales,low,2,122,5,False,False,0.4,0.76,False
sales,low,4,273,2,True,False,0.9,0.55,False
sales,low,3,285,6,False,False,0.63,0.98,False
sales,low,4,227,3,False,False,0.56,0.54,False
sales,low,4,248,2,True,False,0.56,0.63,False
sales,low,3,257,3,False,False,0.63,0.88,False
sales,low,5,194,3,False,False,0.95,0.5,False
accounting,low,3,253,3,False,False,0.72,0.52,False
accounting,low,4,141,3,False,False,0.95,0.89,False
accounting,low,4,199,3,False,False,0.9,0.55,False
hr,low,3,143,2,False,False,0.81,0.51,False
hr,low,5,244,3,False,False,0.52,0.35,False
hr,low,5,173,2,False,False,0.71,0.54,False
hr,low,4,186,3,False,False,0.84,0.72,False
engineering,low,2,247,3,False,False,0.93,0.61,False
engineering,low,3,218,4,False,False,0.93,0.17,False
engineering,low,3,140,2,False,False,0.88,0.71,False
engineering,low,4,166,2,False,False,0.52,0.88,False
engineering,low,3,216,2,False,False,1.0,0.48,False
engineering,low,6,235,3,False,False,0.97,0.16,False
engineering,low,3,188,3,False,False,0.72,0.62,False
engineering,medium,3,143,2,False,False,0.47,0.59,False
engineering,medium,4,198,4,False,False,0.9,0.14,False
engineering,medium,4,148,3,False,False,0.92,0.96,False
engineering,medium,6,101,4,False,False,0.42,0.96,False
support,medium,4,249,6,True,False,0.89,0.13,False
